Collectionq,Location,Box,Folder,Series,Subseries,Description
Pryce,01-7-36-09-01-0-1,40.0,71.0,Schedules,Events,"Special Events - Solomon, Gerald, memorial service for, October 31, 2001."
Pryce,01-7-36-09-01-0-1,40.0,72.0,Schedules,Events,"Special Events - State of the Union Addresses, 2002-2007."
Pryce,01-7-36-09-01-0-1,40.0,73.0,Schedules,Events,"Special Events - Tremont Elementary School (Upper Arlington, Ohio) visit, March 2, 2001."
Pryce,01-7-36-09-01-0-1,40.0,74.0,Schedules,Events,"Special Events - Tubbs-Jones, Stephanie, memorial service for, September 10, 2008."
Pryce,01-7-36-09-01-0-1,40.0,75.0,Schedules,Events,"Special Events - Washington Press Club Foundation, 59th Annual Congressional Dinner, February 5, 2003."
Pryce,01-7-36-09-01-0-1,40.0,76.0,Schedules,Events,"Special Events - White House Congressional Christmas Ball, December 9, 2002."
Pryce,01-7-36-09-01-0-1,40.0,77.0,Schedules,Events,"Special Events - White House Easter Egg Roll, March 24, 2008."
Pryce,01-7-36-09-01-0-1,40.0,78.0,Schedules,Events,"Special Events - White House Leadership Luncheon, January 22, 2001."
Pryce,01-7-36-09-01-0-1,40.0,79.0,Schedules,Events,"Special Events - Women's Policy, Inc., Congressional Dinner, March 19, 2003."
Pryce,01-7-36-09-01-0-1,40.0,80.0,Schedules,Events,"Special Events - Working Mother Media, Best of Congress Awards Ceremony, September 10, 2008."
Pryce,01-7-36-09-02-0-1,41.0,1.0,Schedules,Invitations Accepted,"Invitations Accepted, January 1995."
Pryce,01-7-36-09-02-0-1,41.0,2.0,Schedules,Invitations Accepted,"Invitations Accepted, February 1-14, 1995."
Pryce,01-7-36-09-02-0-1,41.0,3.0,Schedules,Invitations Accepted,"Invitations Accepted, February 16-28, 1995."
Pryce,01-7-36-09-02-0-1,41.0,4.0,Schedules,Invitations Accepted,"Invitations Accepted, March 1-15, 1995."
Pryce,01-7-36-09-02-0-1,41.0,5.0,Schedules,Invitations Accepted,"Invitations Accepted, March 16-31, 1995."
Pryce,01-7-36-09-02-0-1,41.0,6.0,Schedules,Invitations Accepted,"Invitations Accepted, April 1995."
Pryce,01-7-36-09-02-0-1,41.0,7.0,Schedules,Invitations Accepted,"Invitations Accepted, May 1-16, 1995."
Pryce,01-7-36-09-02-0-1,41.0,8.0,Schedules,Invitations Accepted,"Invitations Accepted, May 17-31, 1995."
Pryce,01-7-36-09-02-0-1,41.0,9.0,Schedules,Invitations Accepted,"Invitations Accepted, June 1-14, 1995."
Pryce,01-7-36-09-02-0-1,41.0,10.0,Schedules,Invitations Accepted,"Invitations Accepted, June 19-30, 1995."
Pryce,01-7-36-09-02-0-1,41.0,11.0,Schedules,Invitations Accepted,"Invitations Accepted, July 1995."
Pryce,01-7-36-09-02-0-1,41.0,12.0,Schedules,Invitations Accepted,"Invitations Accepted, August 1995."
Pryce,01-7-36-09-02-0-1,41.0,13.0,Schedules,Invitations Accepted,"Invitations Accepted, October 1-18, 1995."
Pryce,01-7-36-09-02-0-1,41.0,14.0,Schedules,Invitations Accepted,"Invitations Accepted, October 19-31, 1995."
Pryce,01-7-36-09-02-0-1,41.0,15.0,Schedules,Invitations Accepted,"Invitations Accepted, November 1995."
Pryce,01-7-36-09-02-0-1,41.0,16.0,Schedules,Invitations Accepted,"Invitations Accepted, December 1995."
Pryce,01-7-36-09-02-0-1,41.0,17.0,Schedules,Invitations Accepted,"Invitations Accepted, January 1996."
Pryce,01-7-36-09-02-0-1,41.0,18.0,Schedules,Invitations Accepted,"Invitations Accepted, February 1996."
Pryce,01-7-36-09-03-0-1,42.0,1.0,Schedules,Invitations Accepted,"Invitations Accepted, March 1-13, 1996."
Pryce,01-7-36-09-03-0-1,42.0,2.0,Schedules,Invitations Accepted,"Invitations Accepted, March 14-28, 1996."
Pryce,01-7-36-09-03-0-1,42.0,3.0,Schedules,Invitations Accepted,"Invitations Accepted, April 1-22, 1996."
Pryce,01-7-36-09-03-0-1,42.0,4.0,Schedules,Invitations Accepted,"Invitations Accepted, April 23-30, 1996."
Pryce,01-7-36-09-03-0-1,42.0,5.0,Schedules,Invitations Accepted,"Invitations Accepted, May 1-14, 1996."
Pryce,01-7-36-09-03-0-1,42.0,6.0,Schedules,Invitations Accepted,"Invitations Accepted, May 15-31, 1996."
Pryce,01-7-36-09-03-0-1,42.0,7.0,Schedules,Invitations Accepted,"Invitations Accepted, June 1-12, 1996."
Pryce,01-7-36-09-03-0-1,42.0,8.0,Schedules,Invitations Accepted,"Invitations Accepted, June 13-27, 1996."
Pryce,01-7-36-09-03-0-1,42.0,9.0,Schedules,Invitations Accepted,"Invitations Accepted, July 1996."
Pryce,01-7-36-09-03-0-1,42.0,10.0,Schedules,Invitations Accepted,"Invitations Accepted, August 1996."
Pryce,01-7-36-09-03-0-1,42.0,11.0,Schedules,Invitations Accepted,"Invitations Accepted, September 1-15, 1996."
Pryce,01-7-36-09-03-0-1,42.0,12.0,Schedules,Invitations Accepted,"Invitations Accepted, September 16-30, 1996."
Pryce,01-7-36-09-03-0-1,42.0,13.0,Schedules,Invitations Accepted,"Invitations Accepted, October 1996."
Pryce,01-7-36-09-03-0-1,42.0,14.0,Schedules,Invitations Accepted,"Invitations Accepted, November 1996."
Pryce,01-7-36-09-03-0-1,42.0,15.0,Schedules,Invitations Accepted,"Invitations Accepted, Surrogates, 1996."
Pryce,01-7-36-09-03-0-1,42.0,16.0,Schedules,Invitations Accepted,"Invitations Accepted, January 1997."
Pryce,01-7-36-09-03-0-1,42.0,17.0,Schedules,Invitations Accepted,"Invitations Accepted, February 1-13, 1997."
Pryce,01-7-36-09-03-0-1,42.0,18.0,Schedules,Invitations Accepted,"Invitations Accepted, February 16-27, 1997."
Pryce,01-7-36-09-03-0-1,42.0,19.0,Schedules,Invitations Accepted,"Invitations Accepted, March 1-11, 1997."
Pryce,01-7-36-09-03-0-1,42.0,20.0,Schedules,Invitations Accepted,"Invitations Accepted, March 12-31, 1997."
Pryce,01-7-36-09-04-0-1,43.0,1.0,Schedules,Invitations Accepted,"Invitations Accepted, April 1997."
Pryce,01-7-36-09-04-0-1,43.0,2.0,Schedules,Invitations Accepted,"Invitations Accepted, May 1997."
Pryce,01-7-36-09-04-0-1,43.0,3.0,Schedules,Invitations Accepted,"Invitations Accepted, June 1-12, 1997."
Pryce,01-7-36-09-04-0-1,43.0,4.0,Schedules,Invitations Accepted,"Invitations Accepted, June 13-28, 1997."
Pryce,01-7-36-09-04-0-1,43.0,5.0,Schedules,Invitations Accepted,"Invitations Accepted, July 1997."
Pryce,01-7-36-09-04-0-1,43.0,6.0,Schedules,Invitations Accepted,"Invitations Accepted, August 1997."
Pryce,01-7-36-09-04-0-1,43.0,7.0,Schedules,Invitations Accepted,"Invitations Accepted, September 1-16, 1997."
Pryce,01-7-36-09-04-0-1,43.0,8.0,Schedules,Invitations Accepted,"Invitations Accepted, September 17-30, 1997."
Pryce,01-7-36-09-04-0-1,43.0,9.0,Schedules,Invitations Accepted,"Invitations Accepted, October 1-13, 1997."
Pryce,01-7-36-09-04-0-1,43.0,10.0,Schedules,Invitations Accepted,"Invitations Accepted, October 14-31, 1997."
Pryce,01-7-36-09-04-0-1,43.0,11.0,Schedules,Invitations Accepted,"Invitations Accepted, November 1997."
Pryce,01-7-36-09-04-0-1,43.0,12.0,Schedules,Invitations Accepted,"Invitations Accepted, December 1997."
Pryce,01-7-36-09-04-0-1,43.0,13.0,Schedules,Invitations Accepted,"Invitations Accepted, January 1998."
Pryce,01-7-36-09-04-0-1,43.0,14.0,Schedules,Invitations Accepted,"Invitations Accepted, February 2-13, 1998."
Pryce,01-7-36-09-04-0-1,43.0,15.0,Schedules,Invitations Accepted,"Invitations Accepted, February 17-28, 1998."
Pryce,01-7-36-09-04-0-1,43.0,16.0,Schedules,Invitations Accepted,"Invitations Accepted, March 2-17, 1998."
Pryce,01-7-36-09-04-0-1,43.0,17.0,Schedules,Invitations Accepted,"Invitations Accepted, March 18-30, 1998."
Pryce,01-7-36-09-04-0-1,43.0,18.0,Schedules,Invitations Accepted,"Invitations Accepted, April 1998."
Pryce,01-7-36-09-04-0-1,43.0,19.0,Schedules,Invitations Accepted,"Invitations Accepted, May 1998."
Pryce,01-7-36-09-05-0-1,44.0,1.0,Schedules,Invitations Accepted,"Invitations Accepted, June 1998."
Pryce,01-7-36-09-05-0-1,44.0,2.0,Schedules,Invitations Accepted,"Invitations Accepted, July 1998."
Pryce,01-7-36-09-05-0-1,44.0,3.0,Schedules,Invitations Accepted,"Invitations Accepted, August 1998."
Pryce,01-7-36-09-05-0-1,44.0,4.0,Schedules,Invitations Accepted,"Invitations Accepted, September 1998."
Pryce,01-7-36-09-05-0-1,44.0,5.0,Schedules,Invitations Accepted,"Invitations Accepted, October 1998."
Pryce,01-7-36-09-05-0-1,44.0,6.0,Schedules,Invitations Accepted,"Invitations Accepted, November 1998."
Pryce,01-7-36-09-05-0-1,44.0,7.0,Schedules,Invitations Accepted,"Invitations Accepted, December 1998."
Pryce,01-7-36-09-05-0-1,44.0,8.0,Schedules,Invitations Accepted,"Invitations Accepted, January 1999."
Pryce,01-7-36-09-05-0-1,44.0,9.0,Schedules,Invitations Accepted,"Invitations Accepted, February 1999."
Pryce,01-7-36-09-05-0-1,44.0,10.0,Schedules,Invitations Accepted,"Invitations Accepted, March 2-15, 1999."
Pryce,01-7-36-09-05-0-1,44.0,11.0,Schedules,Invitations Accepted,"Invitations Accepted, March 16-30, 1999."
Pryce,01-7-36-09-05-0-1,44.0,12.0,Schedules,Invitations Accepted,"Invitations Accepted, April 1999."
Pryce,01-7-36-09-05-0-1,44.0,13.0,Schedules,Invitations Accepted,"Invitations Accepted, May 4-12, 1999."
Pryce,01-7-36-09-05-0-1,44.0,14.0,Schedules,Invitations Accepted,"Invitations Accepted, May 13-30, 1999."
Pryce,01-7-36-09-05-0-1,44.0,15.0,Schedules,Invitations Accepted,"Invitations Accepted, June 1999."
Pryce,01-7-36-09-05-0-1,44.0,16.0,Schedules,Invitations Accepted,"Invitations Accepted, July 1999."
Pryce,01-7-36-09-05-0-1,44.0,17.0,Schedules,Invitations Accepted,"Invitations Accepted, August 1999."
Pryce,01-7-36-09-05-0-1,44.0,18.0,Schedules,Invitations Accepted,"Invitations Accepted, September 1999."
Pryce,01-7-36-09-05-0-1,44.0,19.0,Schedules,Invitations Accepted,"Invitations Accepted, October 1999."
Pryce,01-7-36-09-05-0-1,44.0,20.0,Schedules,Invitations Accepted,"Invitations Accepted, November - December 1999."
Pryce,01-7-36-09-05-0-1,44.0,21.0,Schedules,Invitations Accepted,"Invitations Accepted, January 2000."
Pryce,01-7-36-09-05-0-1,44.0,22.0,Schedules,Invitations Accepted,"Invitations Accepted, February 2000."
Pryce,01-7-36-09-05-0-1,44.0,23.0,Schedules,Invitations Accepted,"Invitations Accepted, March 1-15, 2000."
Pryce,01-7-36-09-06-0-1,45.0,1.0,Schedules,Invitations Accepted,"Invitations Accepted, March 16-31, 2000."
Pryce,01-7-36-09-06-0-1,45.0,2.0,Schedules,Invitations Accepted,"Invitations Accepted, April 2000."
Pryce,01-7-36-09-06-0-1,45.0,3.0,Schedules,Invitations Accepted,"Invitations Accepted, May 1-10, 2000."
Pryce,01-7-36-09-06-0-1,45.0,4.0,Schedules,Invitations Accepted,"Invitations Accepted, May 11-31, 2000."
Pryce,01-7-36-09-06-0-1,45.0,5.0,Schedules,Invitations Accepted,"Invitations Accepted, June 1-15, 2000."
Pryce,01-7-36-09-06-0-1,45.0,6.0,Schedules,Invitations Accepted,"Invitations Accepted, June 16-30, 2000."
Pryce,01-7-36-09-06-0-1,45.0,7.0,Schedules,Invitations Accepted,"Invitations Accepted, July 2000."
Pryce,01-7-36-09-06-0-1,45.0,8.0,Schedules,Invitations Accepted,"Invitations Accepted, August 2000."
Pryce,01-7-36-09-06-0-1,45.0,9.0,Schedules,Invitations Accepted,"Invitations Accepted, September 1-19, 2000."
Pryce,01-7-36-09-06-0-1,45.0,10.0,Schedules,Invitations Accepted,"Invitations Accepted, September 20-30, 2000."
Pryce,01-7-36-09-06-0-1,45.0,11.0,Schedules,Invitations Accepted,"Invitations Accepted, October 2000."
Pryce,01-7-36-09-06-0-1,45.0,12.0,Schedules,Invitations Accepted,"Invitations Accepted, November 2000."
Pryce,01-7-36-09-06-0-1,45.0,13.0,Schedules,Invitations Accepted,"Invitations Accepted, December 2000."
Pryce,01-7-36-09-06-0-1,45.0,14.0,Schedules,Invitations Accepted,"Invitations Accepted, January 2001."
Pryce,01-7-36-09-06-0-1,45.0,15.0,Schedules,Invitations Accepted,"Invitations Accepted, Presidential Inauguration, January 2001."
Pryce,01-7-36-09-06-0-1,45.0,16.0,Schedules,Invitations Accepted,"Invitations Accepted, February 1-13, 2001."
Pryce,01-7-36-09-06-0-1,45.0,17.0,Schedules,Invitations Accepted,"Invitations Accepted, February 14-28, 2001."
Pryce,01-7-36-09-06-0-1,45.0,18.0,Schedules,Invitations Accepted,"Invitations Accepted, March 1-14, 2001."
Pryce,01-7-36-09-06-0-1,45.0,19.0,Schedules,Invitations Accepted,"Invitations Accepted, March 15-30, 2001."
Pryce,01-7-36-09-06-0-1,45.0,20.0,Schedules,Invitations Accepted,"Invitations Accepted, April 2001."
Pryce,01-7-36-09-08-0-1,46.0,1.0,Schedules,Invitations Accepted,"Invitations Accepted, May 1-9, 2001."
Pryce,01-7-36-09-08-0-1,46.0,2.0,Schedules,Invitations Accepted,"Invitations Accepted, May 10-31, 2001."
Pryce,01-7-36-09-08-0-1,46.0,3.0,Schedules,Invitations Accepted,"Invitations Accepted, June 1-14, 2001."
Pryce,01-7-36-09-08-0-1,46.0,4.0,Schedules,Invitations Accepted,"Invitations Accepted, June 15-30, 2001."
Pryce,01-7-36-09-08-0-1,46.0,5.0,Schedules,Invitations Accepted,"Invitations Accepted, July 2001."
Pryce,01-7-36-09-08-0-1,46.0,6.0,Schedules,Invitations Accepted,"Invitations Accepted, August 2001."
Pryce,01-7-36-09-08-0-1,46.0,7.0,Schedules,Invitations Accepted,"Invitations Accepted, September 1-12, 2001."
Pryce,01-7-36-09-08-0-1,46.0,8.0,Schedules,Invitations Accepted,"Invitations Accepted, September 13-26, 2001."
Pryce,01-7-36-09-08-0-1,46.0,9.0,Schedules,Invitations Accepted,"Invitations Accepted, October 2001."
Pryce,01-7-36-09-08-0-1,46.0,10.0,Schedules,Invitations Accepted,"Invitations Accepted, November 2001."
Pryce,01-7-36-09-08-0-1,46.0,11.0,Schedules,Invitations Accepted,"Invitations Accepted, December 2001."
Pryce,01-7-36-09-08-0-1,46.0,12.0,Schedules,Invitations Accepted,"Invitations Accepted, January 2002."
Pryce,01-7-36-09-08-0-1,46.0,13.0,Schedules,Invitations Accepted,"Invitations Accepted, March 2002."
Pryce,01-7-36-09-08-0-1,46.0,14.0,Schedules,Invitations Accepted,"Invitations Accepted, April 2002."
Pryce,01-7-36-09-08-0-1,46.0,15.0,Schedules,Invitations Accepted,"Invitations Accepted, May 2002."
Pryce,01-7-36-09-08-0-1,46.0,16.0,Schedules,Invitations Accepted,"Invitations Accepted, June 2002."
Pryce,01-7-36-09-08-0-1,46.0,17.0,Schedules,Invitations Accepted,"Invitations Accepted, July 2002."
Pryce,01-7-36-09-08-0-1,46.0,18.0,Schedules,Invitations Accepted,"Invitations Accepted, September 1-19, 2002."
Pryce,01-7-36-09-08-0-1,46.0,19.0,Schedules,Invitations Accepted,"Invitations Accepted, September 20-30, 2002."
Pryce,01-7-36-09-08-0-1,46.0,20.0,Schedules,Invitations Accepted,"Invitations Accepted, October 2002."
Pryce,01-7-36-09-08-0-1,46.0,21.0,Schedules,Invitations Accepted,"Invitations Accepted, November - December 2002."
Pryce,01-7-36-09-08-0-1,46.0,22.0,Schedules,Invitations Accepted,"Invitations Accepted, January 2003."
Pryce,01-7-36-09-08-0-1,46.0,23.0,Schedules,Invitations Accepted,"Invitations Accepted, February 2003."
Pryce,01-7-36-09-08-0-1,46.0,24.0,Schedules,Invitations Accepted,"Invitations Accepted, March 1-12, 2003."
Pryce,01-7-36-09-08-0-1,46.0,25.0,Schedules,Invitations Accepted,"Invitations Accepted, March 18-31, 2003."
Pryce,01-7-36-10-02-0-1,47.0,1.0,Schedules,Invitations Accepted,"Invitations Accepted, April 2003."
Pryce,01-7-36-10-02-0-1,47.0,2.0,Schedules,Invitations Accepted,"Invitations Accepted, May 2003."
Pryce,01-7-36-10-02-0-1,47.0,3.0,Schedules,Invitations Accepted,"Invitations Accepted, June 2003."
Pryce,01-7-36-10-02-0-1,47.0,4.0,Schedules,Invitations Accepted,"Invitations Accepted, July 2003."
Pryce,01-7-36-10-02-0-1,47.0,5.0,Schedules,Invitations Accepted,"Invitations Accepted, September 2003."
Pryce,01-7-36-10-02-0-1,47.0,6.0,Schedules,Invitations Accepted,"Invitations Accepted, October 2003."
Pryce,01-7-36-10-02-0-1,47.0,7.0,Schedules,Invitations Accepted,"Invitations Accepted, November - December 2003."
Pryce,01-7-36-10-02-0-1,47.0,8.0,Schedules,Invitations Accepted,"Invitations Accepted, January 2005."
Pryce,01-7-36-10-02-0-1,47.0,9.0,Schedules,Invitations Accepted,"Invitations Accepted, February 2005."
Pryce,01-7-36-10-02-0-1,47.0,10.0,Schedules,Invitations Accepted,"Invitations Accepted, March 2005."
Pryce,01-7-36-10-02-0-1,47.0,11.0,Schedules,Invitations Accepted,"Invitations Accepted, April 2005."
Pryce,01-7-36-10-02-0-1,47.0,12.0,Schedules,Invitations Accepted,"Invitations Accepted, May 2005."
Pryce,01-7-36-10-02-0-1,47.0,13.0,Schedules,Invitations Accepted,"Invitations Accepted, June 2005."
Pryce,01-7-36-10-02-0-1,47.0,14.0,Schedules,Invitations Accepted,"Invitations Accepted, July 2005."
Pryce,01-7-36-10-02-0-1,47.0,15.0,Schedules,Invitations Accepted,"Invitations Accepted, September 2005."
Pryce,01-7-36-10-02-0-1,47.0,16.0,Schedules,Invitations Accepted,"Invitations Accepted, October 2005."
Pryce,01-7-36-10-02-0-1,47.0,17.0,Schedules,Invitations Accepted,"Invitations Accepted, November - December 2005."
Pryce,01-7-36-10-02-0-1,47.0,18.0,Schedules,Invitations Accepted,"Invitations Accepted, January - March 2006."
Pryce,01-7-36-10-02-0-1,47.0,19.0,Schedules,Invitations Accepted,"Invitations Accepted, April - June 2006."
Pryce,01-7-36-10-02-0-1,47.0,20.0,Schedules,Invitations Accepted,"Invitations Accepted, July - September 2006."
Pryce,01-7-36-10-02-0-1,47.0,21.0,Schedules,Invitations Accepted,"Invitations Accepted, October - December 2006."
Pryce,01-7-36-10-02-0-1,47.0,22.0,Schedules,Invitations Accepted,"Invitations Accepted, January - March 2007."
Pryce,01-7-36-10-02-0-1,47.0,23.0,Schedules,Invitations Accepted,"Invitations Accepted, April - June 2007."
Pryce,01-7-36-10-02-0-1,47.0,24.0,Schedules,Invitations Accepted,"Invitations Accepted, July - September 2007."
Pryce,01-7-36-10-02-0-1,47.0,25.0,Schedules,Invitations Accepted,"Invitations Accepted, October - December 2007."
Pryce,01-7-36-10-02-0-1,47.0,26.0,Schedules,Invitations Accepted,"Invitations Accepted, January - February 2008."
Pryce,01-7-36-10-02-0-1,47.0,27.0,Schedules,Invitations Accepted,"Invitations Accepted, March 2008."
Pryce,01-7-36-10-02-0-1,47.0,28.0,Schedules,Invitations Accepted,"Invitations Accepted, April 2008."
Pryce,01-7-36-10-04-0-1,48.0,1.0,Schedules,Invitations Accepted,"Invitations Accepted, May 2008."
Pryce,01-7-36-10-04-0-1,48.0,2.0,Schedules,Invitations Accepted,"Invitations Accepted, June 2008."
Pryce,01-7-36-10-04-0-1,48.0,3.0,Schedules,Invitations Accepted,"Invitations Accepted, July - August 2008."
Pryce,01-7-36-10-04-0-1,48.0,4.0,Schedules,Invitations Accepted,"Invitations Accepted, September - October 2008."
Pryce,01-7-36-10-04-0-1,48.0,5.0,Schedules,Travel,"Congressional Delegation (CODEL) trips, listing of taken by Deborah Pryce, 2001-2006."
Pryce,01-7-36-10-04-0-1,48.0,6.0,Schedules,Travel,"Aspen Institute Seminar, April 17-22, 1995."
Pryce,01-7-36-10-04-0-1,48.0,7.0,Schedules,Travel,"CODEL Paxon, trip to East Asia and Pacific Region, December 2-13, 1996."
Pryce,01-7-36-10-04-0-1,48.0,8.0,Schedules,Travel,"CODEL Paxon, trip to Germany, Bosnia and Italy, February 16-20, 1997."
Pryce,01-7-36-10-04-0-1,48.0,9.0,Schedules,Travel,"Aspen Institute Seminar, March 31 - April 5, 1997."
Pryce,01-7-36-10-04-0-1,48.0,10.0,Schedules,Travel,"CODEL Boehner, trip to Israel and Jordon, January 10-19, 1998."
Pryce,01-7-36-10-04-0-1,48.0,11.0,Schedules,Travel,"CODEL Hastert, trip to Japan, Australia, New Zealand and Hawaii, November 27 - December 8, 1999."
Pryce,01-7-36-10-04-0-1,48.0,12.0,Schedules,Travel,"Wine and Spirits Wholesalers of America Meeting, January 7-11, 2001."
Pryce,01-7-36-10-04-0-1,48.0,13.0,Schedules,Travel,"CODEL Hastert, trip to South Africa, Kenya, Tunisia and Nigeria, general file, April 6-17, 2001."
Pryce,01-7-36-10-04-0-1,48.0,14.0,Schedules,Travel,"CODEL Hastert, trip to South Africa, Kenya, Tunisia and Nigeria, briefing book, part 1, April 6-17, 2001."
Pryce,01-7-36-10-04-0-1,48.0,15.0,Schedules,Travel,"CODEL Hastert, trip to South Africa, Kenya, Tunisia and Nigeria, briefing book, part 2, April 6-17, 2001."
Pryce,01-7-36-10-04-0-1,48.0,16.0,Schedules,Travel,"CODEL Hastert, trip to South Africa, Kenya, Tunisia and Nigeria, information packets, April 6-17, 2001."
Pryce,01-7-36-10-04-0-1,48.0,17.0,Schedules,Travel,"CODEL Oxley, trip to Belgium, England and Germany, March 21-29, 2002."
Pryce,01-7-36-10-04-0-1,48.0,18.0,Schedules,Travel,"CODEL Hastert, trip to Turkey, November 18-23, 2002."
Pryce,01-7-36-10-04-0-1,48.0,19.0,Schedules,Travel,"CODEL Pryce, trip to Kuwait, Iraq and Spain, general file, October 21-26, 2003."
Pryce,01-7-36-10-04-0-1,48.0,20.0,Schedules,Travel,"CODEL Pryce, trip to Kuwait, Iraq and Spain, briefing book, October 21-26, 2003."
Pryce,01-7-36-10-04-0-1,48.0,21.0,Schedules,Travel,"CODEL Blunt, trip to Chile, Argentina, and Peru, December 9-14, 2003."
Pryce,01-7-36-10-04-0-1,48.0,22.0,Schedules,Travel,"CODEL Pryce, trip to the Philippines, and Thailand to investigate human trafficking, briefing book, December 7-13, 2004 (trip cancelled)."
Pryce,01-7-36-10-04-0-1,48.0,23.0,Schedules,Travel,"CODEL Pryce, trip to Greece, Moldavia, Albania and Italy to investigate human trafficking, general file, March 28 - April 2, 2005."
Pryce,01-7-36-10-04-0-1,48.0,24.0,Schedules,Travel,"CODEL Pryce, trip to Greece, Moldavia, Albania and Italy to investigate human trafficking, briefing book, part 1, March 28 - April 2, 2005."
Pryce,01-7-36-10-04-0-1,48.0,25.0,Schedules,Travel,"CODEL Pryce, trip to Greece, Moldavia, Albania and Italy to investigate human trafficking, briefing book, part 2, March 28 - April 2, 2005."
Pryce,01-7-36-10-04-0-1,48.0,26.0,Schedules,Travel,"Congressional Republican Mission to Israel, August 21-28, 2005."
Pryce,01-7-36-10-04-0-1,48.0,27.0,Schedules,Travel,"CODEL Hastert, trip to the Gulf Coast (Hurricane Katrina damage), March 2-4, 2006."
Pryce,01-7-36-10-04-0-1,48.0,28.0,Schedules,Travel,"International Management and Development Institute Congressional Roundtable, Norway, May 26-30, 2008."
