Collectionq,Location,Box,Folder,Series,Subseries,Description
Pryce,01-7-36-08-05-0-1,36.0,24.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Armed Services, 1999-2002."
Pryce,01-7-36-08-05-0-1,36.0,25.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Banking, 1998-2000."
Pryce,01-7-36-08-05-0-1,36.0,26.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Commerce, 1998-1999."
Pryce,01-7-36-08-05-0-1,36.0,27.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Commerce, 2000."
Pryce,01-7-36-08-05-0-1,36.0,28.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Education and Workforce, 2001 and 2003."
Pryce,01-7-36-08-05-0-1,36.0,29.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Energy and Commerce, 2001-2003."
Pryce,01-7-36-08-05-0-1,36.0,30.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Financial Services, 2001."
Pryce,01-7-36-08-05-0-1,36.0,31.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Homeland Security, 2002-2003."
Pryce,01-7-36-08-05-0-1,36.0,32.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Intelligence, 2000-2002."
Pryce,01-7-36-08-05-0-1,36.0,33.0,Leadership,Steering Committee,"Member Committee Assignment Requests, International Relations, 2000-2003."
Pryce,01-7-36-08-05-0-1,36.0,34.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Judiciary, 1998-2003."
Pryce,01-7-36-08-05-0-1,36.0,35.0,Leadership,Steering Committee,"Member Committee Assignment Requests, National Security, 1998."
Pryce,01-7-36-08-05-0-1,36.0,36.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Natural Resources, 2000."
Pryce,01-7-36-08-05-0-1,36.0,37.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Policy, 2000."
Pryce,01-7-36-08-05-0-1,36.0,38.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Reform, 2001."
Pryce,01-7-36-08-05-0-1,36.0,39.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Science, 1998."
Pryce,01-7-36-08-05-0-1,36.0,40.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Small Business, 2000 and 2002."
Pryce,01-7-36-08-05-0-1,36.0,41.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Transportation, 1998-2002."
Pryce,01-7-36-08-05-0-1,36.0,42.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Ways and Means, 1998."
Pryce,01-7-36-08-05-0-1,36.0,43.0,Leadership,Steering Committee,"Member Committee Assignment Requests, Ways and Means, 2000-2005."
Pryce,01-7-36-08-05-0-1,36.0,44.0,Leadership,Steering Committee,"Member Committee Assignment Requests, members-elect, 2000."
Pryce,01-7-36-08-05-0-1,36.0,45.0,Leadership,Steering Committee,"Member Committee Assignment Requests, members-elect, 2002."
Pryce,01-7-36-08-05-0-1,36.0,46.0,Leadership,Steering Committee,"Republican Leadership Races, Conference Chairman, 1998."
Pryce,01-7-36-08-05-0-1,36.0,47.0,Leadership,Steering Committee,"Republican Leadership Races, Majority Leader, 1998."
Pryce,01-7-36-08-05-0-1,36.0,48.0,Leadership,Steering Committee,"Republican Leadership Races, Majority Whip, 1998."
Pryce,01-7-36-08-05-0-1,36.0,49.0,Leadership,Steering Committee,"Republican Leadership Races, National Republican Congressional Committee Chairman, 1998."
Pryce,01-7-36-08-05-0-1,36.0,50.0,Leadership,Steering Committee,"Republican Leadership Races, Speaker, 1998."
Pryce,01-7-36-08-05-0-1,36.0,51.0,Leadership,Steering Committee,"Republican Leadership Races, Vice Chair, Republican Conference, 1998."
Pryce,01-7-36-08-05-0-1,36.0,52.0,Leadership,Steering Committee,"Republican Leadership Races, House Republican Policy Committee Chairman, 2006."
Pryce,01-7-36-08-05-0-1,36.0,53.0,Leadership,Steering Committee,"Republican Leadership Races, Majority Leader, 2006."
Pryce,01-7-36-08-05-0-1,36.0,54.0,Leadership,Steering Committee,"Republican Leadership Races, Majority Whip, 2006."
Pryce,01-7-36-08-05-0-1,36.0,55.0,Leadership,Steering Committee,"Rules Committee, Deborah Pryce's request for membership on, 1994."
Pryce,01-7-36-08-05-0-1,36.0,56.0,Leadership,Steering Committee,"Thank you notes and letters from Members, 2000-2003."
